1005,berryjo01,,,1872,9,10,USA,WV,Wheeling,1961,3,13,USA,NJ,Allenwood,Howard,Berry,also known as Joe,Joseph Howard (Sr.),Hodge,172,69,B,R,9/4/1902,9/4/1902,,berryjo01,berryjo01,berrj101,berryjo01,berryjo01
1006,berryjo02,,,1894,12,31,USA,PA,Philadelphia,1976,4,29,USA,PA,Philadelphia,Howard,Berry,also known as Joe,Joseph Howard (Jr.),Nig,159,70,B,R,7/18/1921,5/16/1922,,berryjo02,berryjo02,berrj103,berryjo02,berryjo02
1007,berryjo03,,,1904,12,16,USA,AR,Huntsville,1958,9,27,USA,CA,Anaheim,Joe,Berry,,Jonas Arthur,Jittery Joe,145,70,L,R,9/6/1942,9/21/1946,,berryjo03,berryjo03,berrj102,berryjo03,berryjo03
1008,berryke01,,berryke01h,1941,5,10,USA,MO,Kansas City,,,,,,,Ken,Berry,,Allen Kent,,175,72,R,R,9/9/1962,5/31/1975,,berryke01,berryke01,berrk101,berryke01,berryke01
1009,berryne01,,,1922,1,11,USA,MI,Kalamazoo,,,,,,,Neil,Berry,,Cornelius John,,168,70,R,R,4/20/1948,5/11/1954,,berryne01,berryne01,berrn101,berryne01,berryne01
1010,berryse01,,,1966,3,22,USA,CA,Santa Monica,,,,,,,Sean,Berry,,Sean Robert,,200,71,R,R,9/17/1990,7/24/2000,UCLA,berryse01,berryse01,berrs001,berryse01,berryse01
1011,berryto01,,,1842,12,31,USA,PA,Chester,1915,6,6,USA,PA,Chester,Tom,Berry,,Thomas Haney,,140,66,,,9/2/1871,9/2/1871,,berryto01,berryto01,berrt101,berryto01,berryto01
1012,berryda01,,,1963,12,3,USA,CA,South Laguna,,,,,,,Damon,Berryhill,,Damon Scott,,205,72,B,R,9/5/1987,9/28/1997,Orange Coast JC,berryda01,berryda01,berrd002,berryda01,berryda01
1013,bertafr01,,,1944,4,14,USA,CA,San Francisco,,,,,,,Frank,Bertaina,,Frank Louis,,177,71,L,L,8/1/1964,9/25/1970,,bertafr01,bertafr01,bertf101,bertafr01,bertafr01
1014,berteha01,,,1872,5,10,USA,KY,Covington,1952,5,6,USA,CA,Los Angeles,Harry,Berte,,Harry Thomas,,160,70,,R,9/17/1903,9/22/1903,,berteha01,berteha01,berth102,berteha01,berteha01
1015,bertedi01,,,1935,11,21,USA,IL,Oak Park,1999,12,20,USA,CA,Mission Viejo,Dick,Bertell,,Richard George,,200,72,R,R,9/22/1960,4/12/1967,,bertedi01,bertedi01,bertd101,bertedi01,bertedi01
1016,berthha01,,,1844,1,1,USA,NY,Mumford,1928,4,28,USA,MA,Chelsea,Harry,Berthrong,,Henry Washburn,,140,66,,R,5/5/1871,7/4/1871,,berthha01,berthha01,berth101,berthha01,berthha01
1017,bertore01,,,1935,1,8,Italy,,St. Vito Udine,,,,,,,Reno,Bertoia,,Reno Peter,,185,71,R,R,9/22/1953,4/28/1962,,bertore01,bertore01,bertr101,bertore01,bertore01
1018,bertomi01,,,1970,1,18,USA,NJ,Jersey City,,,,,,,Mike,Bertotti,,Michael David,,185,73,L,L,7/29/1995,5/10/1997,Iona,bertomi01,bertomi01,bertm001,bertomi01,bertomi01
1019,bertrle01,,,1909,2,28,USA,MN,Cobden,2002,3,17,USA,OR,The Dalles,Lefty,Bertrand,,Roman Mathias,,180,72,R,L,4/15/1936,4/15/1936,,bertrle01,bertrle01,bertl101,bertrle01,bertrle01
1020,beruman01,,,1971,4,5,Mexico,2,Tijuana,,,,,,,Andres,Berumen,,Andres,,210,74,R,R,4/27/1995,6/17/1996,,beruman01,beruman01,berua001,beruman01,beruman01
1021,besanfr01,,,1931,4,5,USA,CA,Lincoln,,,,,,,Fred,Besana,,Frederick Cyril,,200,75,R,L,4/18/1956,5/13/1956,,besanfr01,besanfr01,besaf101,besanfr01,besanfr01
1022,beschbo01,,,1884,2,25,USA,OH,London,1942,11,29,USA,OH,London,Bob,Bescher,,Robert Henry,,200,73,B,L,9/5/1908,9/1/1918,,beschbo01,beschbo01,bescb101,beschbo01,beschbo01
1023,bessehe01,,,1911,8,16,USA,MO,St. Louis,1972,8,13,USA,CA,Los Angeles,Herman,Besse,,Herman A.,,190,74,L,L,4/19/1940,5/22/1946,,bessehe01,bessehe01,bessh101,bessehe01,bessehe01
1024,bessedo01,,,1931,3,13,USA,FL,Jacksonville,1990,7,7,USA,FL,Jacksonville,Don,Bessent,,Fred Donald,The Weasel,175,72,R,R,7/17/1955,9/27/1958,,bessedo01,bessedo01,bessd101,bessedo01,bessedo01
1025,bestka01,,,1959,3,6,USA,WA,Aberdeen,,,,,,,Karl,Best,,Karl Jon,,190,76,R,R,8/19/1983,6/20/1988,,bestka01,bestka01,bestk001,bestka01,bestka01
1026,besti01,,,,,,,,,,,,,,,,Bestick,,,,,,,,6/10/1872,7/9/1872,,besti01,besti01,bestu101,besti01,besti01
1027,beswiji01,,,1958,2,12,USA,PA,Wilkinsburg,,,,,,,Jim,Beswick,,James William,,180,73,B,R,8/9/1978,9/30/1978,,beswiji01,beswiji01,beswj101,beswiji01,beswiji01
1028,betchfr01,,,1888,2,15,USA,PA,Philadelphia,1981,11,27,USA,PA,Wynnewood,Frank,Betcher,born Franklin Lyle Bettger,Franklin Lyle,,173,71,B,R,5/21/1910,10/13/1910,,betchfr01,betchfr01,betcf101,betchfr01,betchfr01
1029,betemwi01,,,1981,11,2,D.R.,,Santo Domingo,,,,,,,Wilson,Betemit,,Wilson,,220,74,B,R,9/18/2001,,,betemwi01,betemwi01,betew001,betemwi01,betemwi01
1030,bethebi01,,,1942,1,1,USA,TX,Houston,,,,,,,Bill,Bethea,,William Lamar,Spot,175,72,R,R,9/13/1964,9/29/1964,,bethebi01,bethebi01,bethb101,bethebi01,bethebi01
1031,bethkji01,,,1946,11,5,USA,NE,Falls City,,,,,,,Jim,Bethke,,James Charles,,185,75,R,R,4/12/1965,9/11/1965,,bethkji01,bethkji01,bethj101,bethkji01,bethkji01
1032,bettela01,,,1905,9,22,USA,CA,Newark,1978,9,15,USA,LA,New Orleans,Larry,Bettencourt,,Lawrence Joseph,,195,71,R,R,6/2/1928,9/17/1932,,bettela01,bettela01,bettl101,bettela01,bettela01
1033,betteje01,,,1960,12,10,USA,CA,Lompoc,,,,,,,Jeff,Bettendorf,,Jeffrey Allen,,180,75,R,R,4/8/1984,4/25/1984,,betteje01,betteje01,bettj001,betteje01,betteje01
1034,bettsha01,,,1881,6,19,USA,OH,Alliance,1946,5,22,USA,TX,San Antonio,Harry,Betts,,Harold Matthew,"Chubby,Ginger",200,70,R,R,9/22/1903,5/13/1913,,bettsha01,bettsha01,betth102,bettsha01,bettsha01
1035,bettshu01,,,1897,2,18,USA,DE,Millsboro,1987,6,13,USA,DE,Millsboro,Huck,Betts,,Walter McKinley,,170,71,R,R,4/26/1920,9/27/1935,,bettshu01,bettshu01,betth101,bettshu01,bettshu01
1036,betzebr01,,,1894,12,6,USA,OH,Chattanooga,1965,2,7,USA,FL,W.Hollywood,Bruno,Betzel,,Christian Frederick Albert John Henry David,,158,69,R,R,9/3/1914,9/2/1918,,betzebr01,betzebr01,betzb101,betzebr01,betzebr01
1037,bevacku01,,,1947,1,23,USA,FL,Miami Beach,,,,,,,Kurt,Bevacqua,,Kurt Anthony,,180,72,R,R,6/22/1971,10/6/1985,Miami-Dade CC,bevacku01,bevacku01,bevak001,bevacku01,bevacku01
1038,bevanha01,,,1930,11,15,USA,LA,New Orleans,1968,10,5,USA,LA,New Orleans,Hal,Bevan,,Harold Joseph,,198,74,R,R,4/24/1952,5/13/1961,,bevanha01,bevanha01,bevah101,bevanha01,bevanha01
1039,bevenbi01,,,1916,10,21,USA,OR,Hubbard,1991,10,26,USA,OR,Salem,Bill,Bevens,,Floyd Clifford,,210,75,R,R,5/12/1944,9/27/1947,,bevenbi01,bevenbi01,beveb101,bevenbi01,bevenbi01
1040,bevilbr01,,,1971,9,5,USA,TX,Houston,,,,,,,Brian,Bevil,,Brian Scott,,190,75,R,R,6/17/1996,9/26/1998,Angelina CC,bevilbr01,bevilbr01,bevib001,bevilbr01,bevilbr01
1041,bevillo01,,,1922,11,27,USA,IL,Nelson,1973,2,1,USA,IL,Dixon,Lou,Bevil,born Louis Eugene Bevilacqua,Louis Eugene,,190,71,B,R,9/2/1942,9/13/1942,,bevillo01,bevillo01,bevil101,bevillo01,bevillo01
1042,bevilbe01,,,1877,8,28,USA,CA,Colusa,1937,1,5,USA,CA,Yountville,Ben,Beville,,Clarence Benjamin,,190,69,R,R,5/24/1901,6/2/1901,,bevilbe01,bevilbe01,bevib101,bevilbe01,bevilbe01
1043,bevilmo01,,,1875,2,24,USA,IN,Dublin,1955,1,24,USA,MI,Grand Rapids,Monte,Beville,,Henry Monte,,180,71,L,R,4/24/1903,10/8/1904,,bevilmo01,bevilmo01,bevim101,bevilmo01,bevilmo01
1044,,bevinte99m,,1956,7,7,,,,,,,,,,Terry,Bevington,,,,190,74,,,,,,bevinte99,bevinte99,bevit801,bevinte99,bevinte99
1045,,bezdehu99m,,1884,4,1,,,,1952,9,19,USA,NJ,Atlantic City,Hugo,Bezdek,,,,,,,,,,,bezdehu99,bezdehu99,bezdh801,bezdehu99,bezdehu99
1046,biancbu01,,,1960,2,2,USA,CA,Larkspur,,,,,,,Buddy,Biancalana,,Roland Americo,,160,71,B,R,9/12/1982,10/4/1987,San Francisco,biancbu01,biancbu01,bianb001,biancbu01,biancbu01
1047,biancto01,,,1952,12,16,USA,NY,Rockville Centre,,,,,,,Tommy,Bianco,,Thomas Anthony,,190,71,B,R,5/28/1975,9/27/1975,,biancto01,biancto01,biant101,biancto01,biancto01
1048,biasaha01,,,1922,1,14,Italy,,Beano,1996,4,20,USA,MI,Dearborn,Hank,Biasatti,,Henry Arcado,,175,71,L,L,4/23/1949,10/2/1949,,biasaha01,biasaha01,biash101,biasaha01,biasaha01
1049,bibbyji01,,bibbyji01h,1944,10,29,USA,NC,Franklinton,,,,,,,Jim,Bibby,,James Blair,,235,77,R,R,9/4/1972,5/26/1984,Lynchburg,bibbyji01,bibbyji01,bibbj001,bibbyji01,bibbyji01
1050,bicheda01,,bicheda01h,1963,11,18,USA,FL,West Palm Beach,,,,,,,Dante,Bichette,,Alphonse Dante,,215,75,R,R,9/5/1988,10/6/2001,Palm Beach JC,bicheda01,bicheda01,bichd001,bicheda01,bicheda01
1051,,bicke99m,,,,,,,,,,,,,,,Bickerson,,,,,,,,,,,bicke99,bicke99,bick801,bicke99,bicke99
1052,bickfve01,,,1920,8,17,USA,KY,Hellier,1960,5,6,USA,VA,Richmond,Vern,Bickford,,Vernon Edgell,,180,72,R,R,4/24/1948,4/24/1954,,bickfve01,bickfve01,bickv101,bickfve01,bickfve01
1053,bickhda01,,,1864,10,31,USA,OH,Dayton,1951,3,3,USA,OH,Dayton,Dan,Bickham,,Daniel Denison,,160,70,R,R,8/13/1886,8/13/1886,,bickhda01,bickhda01,bickd101,bickhda01,bickhda01
1054,bicknch01,,,1928,7,27,USA,NJ,Plainfield,,,,,,,Charlie,Bicknell,,Charles Stephen,Bud,170,71,R,R,4/22/1948,9/18/1949,,bicknch01,bicknch01,bickc101,bicknch01,bicknch01
1055,biddlro01,,,1976,5,21,USA,NV,Las Vegas,,,,,,,Rocky,Biddle,,Lee Francis,,230,75,R,R,8/10/2000,9/6/2004,,biddlro01,biddlro01,biddr001,biddlro01,biddlro01
1056,bielaos01,,,1847,3,21,USA,DC,Washington,1911,11,8,USA,DC,Washington,Oscar,Bielaski,,Oscar,,170,70,R,R,4/24/1872,,,bielaos01,bielaos01,bielo101,bielaos01,bielaos01
1057,bielemi01,,,1959,7,31,USA,MD,Baltimore,,,,,,,Mike,Bielecki,,Michael Joseph,,195,75,R,R,9/14/1984,8/16/1997,Valencia CC,bielemi01,bielemi01,bielm001,bielemi01,bielemi01
1058,biemiha01,,,1897,10,9,USA,MD,Baltimore,1965,5,25,USA,FL,Orlando,Harry,Biemiller,,Harry Lee,,171,73,R,R,8/26/1920,8/26/1925,,biemiha01,biemiha01,biemh101,biemiha01,biemiha01
1059,bierblo01,,,1865,9,28,USA,PA,Erie,1926,1,31,USA,PA,Erie,Lou,Bierbauer,,Louis W.,,140,68,L,R,4/17/1886,4/30/1898,,bierblo01,bierblo01,bierl101,bierblo01,bierblo01
1060,bierbni01,,,1978,5,16,USA,CA,Tarzana,,,,,,,Nick,Bierbrodt,,,,215,77,L,L,6/7/2001,7/6/2004,,bierbni01,bierbni01,biern001,bierbni01,bierbni01
1061,biermch01,,,1845,,,USA,NJ,Hoboken,1879,8,4,USA,NJ,Hoboken,Charlie,Bierman,,Charles S.,,180,72,,,6/21/1871,6/21/1871,,biermch01,biermch01,bierc101,biermch01,biermch01
1062,biesest01,,,1967,8,4,USA,MO,Perryville,,,,,,,Steve,Bieser,,Steven Ray,,170,70,L,R,4/1/1997,7/28/1998,SE Missouri State,biesest01,biesest01,biess001,biesest01,biesest01
1063,bigbeca01,,bigbeca01h,1895,3,31,USA,OR,Lebanon,1964,10,17,USA,OR,Portland,Carson,Bigbee,,Carson Lee,Skeeter,157,69,L,R,8/24/1916,8/4/1926,,bigbeca01,bigbeca01,bigbc101,bigbeca01,bigbeca01
1064,bigbely01,,,1893,8,22,USA,OR,Waterloo,1942,8,5,USA,OR,Portland,Lyle,Bigbee,,Lyle Randolph,Al,180,72,L,R,4/15/1920,9/15/1921,,bigbely01,bigbely01,bigbl101,bigbely01,bigbely01
1065,bigbila01,,,1977,11,4,USA,IN,Hobart,,,,,,,Larry,Bigbie,,Larry Robert,,190,76,L,R,6/23/2001,6/4/2006,Ball State,bigbila01,bigbila01,bigbl001,bigbila01,bigbila01
1066,bigelel01,,,1897,10,13,USA,FL,Tarpon Springs,1933,8,13,USA,FL,Tampa,Elliot,Bigelow,,Elliot Allardice,"Babe,Gilly",185,71,L,L,4/18/1929,10/6/1929,,bigelel01,bigelel01,bigee101,bigelel01,bigelel01
1067,biggicr01,,,1965,12,14,USA,NY,Smithtown,,,,,,,Craig,Biggio,,Craig Alan,,185,71,R,R,6/26/1988,9/30/2007,Seton Hall,biggicr01,biggicr01,biggc001,biggicr01,biggicr01
1068,biggsch01,,,1906,9,15,USA,IN,French Lick,1954,5,24,USA,IN,French Lick,Charlie,Biggs,,Charles Orval,,185,73,R,R,9/3/1932,9/24/1932,,biggsch01,biggsch01,biggc101,biggsch01,biggsch01
1069,biglepe01,,,1892,12,13,USA,OH,Bradford,1975,4,1,USA,MI,Coldwater,Pete,Bigler,,Ivan Edward,,150,69,R,R,5/6/1917,,,biglepe01,biglepe01,bigli101,biglepe01,biglepe01
1070,bignege01,,,1858,7,18,USA,MA,Taunton,1925,1,16,USA,RI,Providence,George,Bignell,,George William,,160,69,,,9/27/1884,10/5/1884,,bignege01,bignege01,bigng101,bignege01,bignege01
1071,biittla01,,,1945,7,27,USA,IA,Pocahontas,,,,,,,Larry,Biittner,,Lawrence David,,205,74,L,L,7/17/1970,9/29/1983,Buena Vista,biittla01,biittla01,biitl101,biittla01,biittla01
1072,bilarda01,,,1959,5,26,USA,CA,Santa Cruz,,,,,,,Dann,Bilardello,,Dann James,,185,72,R,R,4/11/1983,10/4/1992,Cabrillo JC,bilarda01,bilarda01,bilad001,bilarda01,bilarda01
1073,bilbrji01,,,1924,4,20,USA,TN,Rickman,1985,12,26,USA,OH,Toledo,Jim,Bilbrey,,James Melvin,,205,74,R,R,5/17/1949,5/17/1949,,bilbrji01,bilbrji01,bilbj101,bilbrji01,bilbrji01
1074,bildiem01,,,1912,9,16,USA,IN,Diamond,1946,9,16,USA,IN,Hartford City,Emil,Bildilli,,Emil,Hill Billy,170,70,R,L,8/24/1937,5/1/1941,,bildiem01,bildiem01,bilde101,bildiem01,bildiem01
1075,bilkost01,,,1928,11,13,USA,PA,Nanticoke,1978,3,7,USA,PA,Wilkes-Barre,Steve,Bilko,,Stephen Thomas,,230,73,R,R,9/22/1949,8/23/1962,,bilkost01,bilkost01,bilks101,bilkost01,bilkost01
1076,billiha01,,,1883,11,11,USA,IN,Monroe,1923,6,3,USA,OH,Wooster,Harry,Billiard,,Harry Pree,Pree,190,72,R,R,7/31/1908,10/3/1915,,billiha01,billiha01,billh101,billiha01,billiha01
1077,billija01,,billija01h,1943,2,21,USA,FL,Orlando,,,,,,,Jack,Billingham,,John Eugene,,195,76,R,R,4/11/1968,6/20/1980,,billija01,billija01,billj101,billija01,billija01
1078,billidi01,,,1942,12,4,USA,MI,Detroit,,,,,,,Dick,Billings,,Richard Arlin,,195,73,R,R,9/11/1968,6/27/1975,,billidi01,billidi01,billd101,billidi01,billidi01
1079,billijo01,,,1892,11,30,USA,KS,Grantville,1981,12,30,USA,CA,Santa Monica,Josh,Billings,,John Augustus,,165,71,R,R,9/9/1913,6/16/1923,,billijo01,billijo01,billj103,billijo01,billijo01
1080,billijo02,,,1907,9,27,USA,NY,New York,1983,12,26,USA,CA,Greenbrae,Josh,Billings,,Haskell Clark,,180,71,R,R,8/17/1927,8/5/1929,,billijo02,billijo02,billj102,billijo02,billijo02
1081,billibr01,,,1975,4,19,USA,CA,Downey,,,,,,,Brent,Billingsley,,,,200,74,L,L,5/20/1999,10/3/1999,Wichita State,billibr01,billibr01,billb001,billibr01,billibr01
1082,binksge01,,,1914,7,11,USA,IL,Chicago,,,,,,,George,Binks,,George Alvin,Bingo,175,72,L,L,9/23/1944,7/3/1948,,binksge01,binksge01,binkg101,binksge01,binksge01
1083,birasst01,,,1922,2,26,USA,IL,East St. Louis,1965,4,21,USA,MO,St.Louis,Steve,Biras,,Stephen Alexander,,185,71,R,R,9/15/1944,9/26/1944,,birasst01,birasst01,biras101,birasst01,birasst01
1084,birchju01,,,1855,,,USA,PA,Germantown,1887,12,22,USA,PA,Philadelphia,Jud,Birchall,,Adoniram Judson,,,,,,5/2/1882,10/10/1884,,birchju01,birchju01,bircj101,birchju01,birchju01
1085,birddo01,,,1950,3,5,USA,CA,Corona,,,,,,,Doug,Bird,,James Douglas,,180,76,R,R,4/29/1973,9/10/1983,Mount San Antonio JC,birddo01,birddo01,birdd101,birddo01,birddo01
1086,birdfr01,,,1869,3,10,USA,MA,Spencer,1958,5,20,USA,MA,Worcester,Frank,Bird,,Frank Zepherin,Dodo,195,70,R,R,4/16/1892,6/10/1892,,birdfr01,birdfr01,birdf101,birdfr01,birdfr01
1087,birdge01,,,1850,6,23,USA,IL,Stillman Valley,1940,11,9,USA,IL,Rockford,George,Bird,,George Raymond,,150,69,R,R,5/6/1871,9/15/1871,,birdge01,birdge01,birdg101,birdge01,birdge01
1088,birdre01,,,1890,4,25,USA,TX,Stephenville,1972,3,23,USA,AR,Murfreesboro,Red,Bird,,James Edward,,170,71,L,L,9/17/1921,9/17/1921,,birdre01,birdre01,birdr101,birdre01,birdre01
1089,birdsda01,,,1838,7,16,USA,NY,New York,1896,12,30,USA,MA,Boston,Dave,Birdsall,,David Solomon,,126,69,R,R,5/5/1871,5/17/1873,,birdsda01,birdsda01,birdd102,birdsda01,birdsda01
1090,birkbmi01,,,1961,3,10,USA,OH,Orrville,,,,,,,Mike,Birkbeck,,Michael Lawrence,,190,73,R,R,8/17/1986,6/11/1995,Akron,birkbmi01,birkbmi01,birkm001,birkbmi01,birkbmi01
1091,birkora01,,,1908,11,5,USA,OH,Cincinnati,1971,3,16,USA,OH,Cincinnati,Ralph,Birkofer,,Ralph Joseph,Lefty,213,71,L,L,4/25/1933,7/11/1937,,birkora01,birkora01,birkr101,birkora01,birkora01
1092,birmijo01,birmijo01m,,1884,8,6,USA,NY,Elmira,1946,4,24,Mexico,28,Tampico,Joe,Birmingham,,Joseph Leo,Dode,185,70,R,R,9/12/1906,6/25/1914,,birmijo01,birmijo01,birmj101,birmijo01,birmijo01
1093,birreba01,,,1929,7,4,USA,NY,Buffalo,,,,,,,Babe,Birrer,,Werner Joseph,,195,72,R,R,6/5/1955,9/24/1958,,birreba01,birreba01,birrb101,birreba01,birreba01
1094,birtsti01,,,1960,9,5,USA,MI,Pontiac,,,,,,,Tim,Birtsas,,Timothy Dean,,240,79,L,L,5/3/1985,10/3/1990,Michigan State,birtsti01,birtsti01,birtt001,birtsti01,birtsti01
1095,biscafr01,,,1920,3,13,USA,IL,Mount Olive,1959,5,22,USA,MO,St.Louis,Frank,Biscan,,Frank Stephen,Porky,190,71,L,L,5/3/1942,9/30/1948,,biscafr01,biscafr01,biscf101,biscafr01,biscafr01
1096,bischjo01,,,1894,10,28,USA,IL,Granite City,1981,12,28,USA,IL,Granite City,John,Bischoff,,John George,Smiley,165,67,R,R,4/18/1925,9/22/1926,,bischjo01,bischjo01,biscj101,bischjo01,bischjo01
1097,bishobi01,,,1869,12,27,USA,PA,Adamsburg,1932,12,15,USA,PA,Pittsburgh,Bill,Bishop,,William Robinson,,187,68,,R,9/13/1886,9/19/1889,,bishobi01,bishobi01,bishb101,bishobi01,bishobi01
1098,bishobi02,,,1900,10,22,USA,PA,Houtzdale,1956,2,14,USA,MO,St.Joseph,Bill,Bishop,,William Henry,Lefty,170,68,L,L,9/15/1921,9/24/1921,,bishobi02,bishobi02,bishb102,bishobi02,bishobi02
1099,bishoch01,,,1924,1,1,USA,GA,Atlanta,1993,7,5,USA,GA,Lawrenceville,Charlie,Bishop,,Charles Tuller,,195,74,R,R,8/22/1952,5/7/1955,,bishoch01,bishoch01,bishc101,bishoch01,bishoch01
1100,bishofr01,,,1860,9,21,USA,IL,Belvidere,1929,6,18,USA,IL,Chicago,Frank,Bishop,,Frank H.,,,,,,5/27/1884,5/30/1884,,bishofr01,bishofr01,bishf101,bishofr01,bishofr01
1101,bishoji01,,,1898,1,28,USA,MO,Montgomery City,1973,9,20,USA,MO,Montgomery City,Jim,Bishop,,James Morton,,195,72,R,R,4/26/1923,9/24/1924,,bishoji01,bishoji01,bishj101,bishoji01,bishoji01
1102,bisholl01,,,1890,4,25,USA,KS,Conway Springs,1968,6,18,USA,KS,Wichita,Lloyd,Bishop,,Lloyd Clifton,,180,72,R,R,9/5/1914,9/14/1914,,bisholl01,bisholl01,bishl101,bisholl01,bisholl01
1103,bishoma01,,bishoma01h,1899,9,5,USA,PA,Waynesboro,1962,2,24,USA,PA,Waynesboro,Max,Bishop,,Max Frederick,"Tilly,Camera Eye",165,68,L,R,4/15/1924,9/21/1935,,bishoma01,bishoma01,bishm102,bishoma01,bishoma01
1104,bishomi01,,,1958,11,5,USA,CA,Santa Maria,2005,2,8,USA,CA,Bakersfield,Mike,Bishop,,Michael David,,188,74,R,R,4/16/1983,4/24/1983,,bishomi01,bishomi01,bishm101,bishomi01,bishomi01
1105,bislari01,,,1890,2,17,USA,NY,New York,1973,1,11,Austria,,Salzburg,Rivington,Bisland,,Rivington Martin,,155,69,R,R,9/13/1912,6/12/1914,,bislari01,bislari01,bislr101,bislari01,bislari01
1106,bissode01,bissode01m,,1899,9,6,USA,ME,Winthrop,1972,6,9,USA,ME,Augusta,Del,Bissonette,,Delphia Louis,,180,71,L,L,4/11/1928,6/4/1933,,bissode01,bissode01,bissd101,bissode01,bissode01
1107,bithohi01,,,1916,3,18,P.R.,,Santurce,1951,12,30,Mexico,28,Ciudad Victoria,Hi,Bithorn,,Hiram Gabriel (Sosa),,200,73,R,R,4/15/1942,5/4/1947,,bithohi01,bithohi01,bithh101,bithohi01,bithohi01
1108,bitkejo01,,,1964,2,12,USA,CA,Glendale,,,,,,,Joe,Bitker,,Joseph Anthony,,175,73,R,R,7/31/1990,6/19/1991,Sacramento CC,bitkejo01,bitkejo01,bitkj001,bitkejo01,bitkejo01
1109,bittije01,,,1962,4,13,USA,NJ,Jersey City,,,,,,,Jeff,Bittiger,,Jeffrey Scott,,175,70,R,R,9/2/1986,5/30/1989,Jersey City State,bittije01,bittije01,bittj001,bittije01,bittije01
1110,bittmre01,,,1862,7,22,USA,OH,Cincinnati,1929,11,8,USA,OH,Cincinnati,Red,Bittman,,Henry Peter,,180,69,,,10/10/1889,10/14/1889,,bittmre01,bittmre01,bittr101,bittmre01,bittmre01
1111,bivinji01,,,1909,12,11,USA,MS,Jackson,1982,11,7,USA,CO,Pueblo,Jim,Bivin,,James Nathaniel,,155,72,R,R,4/16/1935,9/29/1935,,bivinji01,bivinji01,bivij101,bivinji01,bivinji01
1112,bjorkge01,,,1956,8,26,USA,CA,Ontario,,,,,,,George,Bjorkman,,George Anton,,190,74,R,R,7/10/1983,10/2/1983,Oral Roberts,bjorkge01,bjorkge01,bjorg101,bjorkge01,bjorkge01
1113,blackbi01,,,1899,8,12,USA,PA,Philadelphia,1968,1,14,USA,PA,Philadelphia,Bill,Black,,John William,Jigger,168,71,L,R,5/4/1924,5/23/1924,,blackbi01,blackbi01,blacb103,blackbi01,blackbi01
1114,blackbo01,,,1862,12,10,USA,OH,Cincinnati,1933,3,21,USA,IA,Sioux City,Bob,Black,,Robert Benjamin,,155,65,,R,8/19/1884,10/19/1884,,blackbo01,blackbo01,blacb102,blackbo01,blackbo01
1115,blackbu01,,,1932,7,9,USA,MO,St. Louis,2005,10,2,USA,MO,St.Louis,Bud,Black,,William Carroll,,197,75,R,R,9/13/1952,5/12/1956,,blackbu01,blackbu01,blacb101,blackbu01,blackbu01
1116,blackbu02,blackbu02m,,1957,6,30,USA,CA,San Mateo,,,,,,,Bud,Black,,Harry Ralston,,180,74,L,L,9/5/1981,7/9/1995,San Diego State,blackbu02,blackbu02,blacb001,blackbu02,blackbu02
1117,blackda01,,,1892,4,19,USA,IL,Chicago,1936,10,27,USA,PA,Pittsburgh,Dave,Black,,David,,175,74,L,R,5/2/1914,5/10/1923,,blackda01,blackda01,blacd102,blackda01,blackda01
1118,blackdo01,,,1916,7,20,USA,IA,Salix,1959,4,21,USA,OH,Cuyahoga Falls,Don,Black,,Donald Paul,,185,72,R,R,4/24/1943,9/13/1948,,blackdo01,blackdo01,blacd101,blackdo01,blackdo01
1119,blackjo02,,,1924,2,8,USA,NJ,Plainfield,2002,5,17,USA,AZ,Scottsdale,Joe,Black,,Joseph,,220,74,R,R,5/1/1952,9/11/1957,,blackjo02,blackjo02,blacj103,blackjo02,blackjo02
1120,blackjo01,,,1890,2,23,USA,KY,Covington,1962,3,20,USA,NJ,Rutherford,John,Black,,John Falcnor,Jack,185,73,R,R,6/20/1911,9/12/1911,,blackjo01,blackjo01,blacj101,blackjo01,blackjo01
1121,blacket01,,,1940,7,24,USA,OH,Cincinnati,,,,,,,Ethan,Blackaby,,Ethan Allen,,190,71,L,L,9/6/1962,10/4/1964,,blacket01,blacket01,blace103,blacket01,blacket01
1122,blackch01,,,1895,1,6,USA,IL,Chicago,1984,3,9,USA,FL,New Port Richey,Charlie,Blackburn,,Foster Edwin,,165,73,R,R,4/17/1915,9/2/1921,,blackch01,blackch01,blacc101,blackch01,blackch01
1123,blackea01,,,1892,11,1,USA,OH,Leesville,1966,8,3,USA,OH,Mansfield,Earl,Blackburn,,Earl Stuart,,180,71,R,R,9/17/1912,4/15/1917,,blackea01,blackea01,blace101,blackea01,blackea01
1124,blackge01,,,1871,9,21,USA,MO,Ozark,,,,,,,George,Blackburn,,George W.,Smiling George,184,71,,R,7/6/1897,7/24/1897,,blackge01,blackge01,blacg102,blackge01,blackge01
1125,blackji01,,,1924,6,19,USA,KY,Warsaw,1969,10,26,USA,OH,Cincinnati,Jim,Blackburn,,James Ray,Bones,175,76,R,R,7/24/1948,5/5/1951,,blackji01,blackji01,blacj102,blackji01,blackji01
1126,blackro01,,,1935,4,23,USA,NC,Mount Airy,1998,4,29,USA,NC,Morganton,Ron,Blackburn,,Ronald Hamilton,,160,72,R,R,4/15/1958,7/28/1959,,blackro01,blackro01,blacr101,blackro01,blackro01
